company,abi,address_line_1,city,state,zipcode,latitude,longitude,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,year_established
bjs,414481503,6102 SHOPS WAY,NORTHBOROU,MA,01532,42.2896,-71.67456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,414481503,6102 SHOPS WAY,NORTHBOROUGH,MA,01532,42.29036,-71.6734766666667,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,
bjs,414515823,1781 RITCHIE STATION CT,CAPITOL HE,MD,20743,38.86546,-76.85256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,414515823,1781 RITCHIE STATION CT,CAPITOL HEIGHTS,MD,20743,38.86547,-76.85256,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,
bjs,414538804,495 HUBBARD AVE,PITTSFIELD,MA,01201,42.4653766666667,-73.19487,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,
bjs,415205072,13107 40TH RD # A100,FLUSHING,NY,11354,40.7563366666667,-73.83562,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,
bjs,415215741,415 E MERRITT AVE,MERRITT IS,FL,32953,28.36011,-80.68986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,415215741,415 E MERRITT AVE,MERRITT ISLAND,FL,32953,28.36061,-80.69071,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,
bjs,415215745,3985 PLANK RD,FREDERICKS,VA,22407,38.29238,-77.52666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,415215745,3985 PLANK RD,FREDERICKSBURG,VA,22407,38.2918,-77.526865,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,
bjs,415347994,625 N SPRING ST,MCMINNVILLE,TN,37110,35.69141,-85.76806,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,
bjs,415373747,36595 EUCLID AVE,WILLOUGHBY,OH,44094,41.62989,-81.42562,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,
bjs,415447357,40 GRAHAM RD W,ITHACA,NY,14850,42.48601,-76.48988,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,
bjs,415462983,5100 POWERLINE RD,FORT LAUDE,FL,33309,26.19003,-80.15405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,415462983,5100 POWERLINE RD,FORT LAUDERDALE,FL,33309,26.189785,-80.1541025,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2007
bjs,415535171,5820 E VIRGINIA BEACH BLVD,NORFOLK,VA,23502,36.857055,-76.2061,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,
bjs,415935982,5100 WELLINGTON RD,GAINESVILL,VA,20155,38.79078,-77.60452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,415935982,5100 WELLINGTON RD,GAINESVILLE,VA,20155,38.791885,-77.60342,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,
bjs,415935984,1900 THE ARCHES CIR,DEER PARK,NY,11729,40.7627966666667,-73.30645,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,
bjs,416795660,13705 20TH AVE,FLUSHING,NY,11356,40.7832533333333,-73.8309366666667,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,
bjs,416891167,4697 MILLENIA PLAZA WAY,ORLANDO,FL,32839,28.4944633333333,-81.42786,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,
bjs,421756092,11000 METRO PKWY,FORT MYERS,FL,33966,26.58057,-81.85381,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
bjs,421760715,N HWY 85,CRESTVIEW,FL,32536,30.75962,-86.57637,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
bjs,421959911,255 SHENSTONE LN,GARNER,NC,27529,35.69173,-78.5789466666667,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,
bjs,422600675,1771 BRI-HEN TL RD,ROCHESTER,NY,14623,43.09333,-77.62947,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,
bjs,422642604,1300 HARTFORD AVE,JOHNSTON,RI,02919,41.82233,-71.49262,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
bjs,422746346,6344 CASH CT,NORCROSS,GA,30071,33.94144,-84.24026,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
bjs,422830159,298 PLAINFIELD RD,WEST LEBAN,NH,03784,43.62276,-72.32899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,422830159,298 PLAINFIELD RD,WEST LEBANON,NH,03784,43.62282,-72.32917,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,
bjs,423235596,1800 DOGWOOD DR SE,CONYERS,GA,30013,33.641265,-83.98441,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,
bjs,423598462,175 HIGHLAND AVE,SEEKONK,MA,02771,41.798435,-71.337255,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,
bjs,425481481,711 STEWART AVE,GARDEN CIT,NY,11530,40.73352,-73.60802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,425481481,711 STEWART AVE,GARDEN CITY,NY,11530,40.733475,-73.608,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,
bjs,425802119,106 FEDERAL RD,BROOKFIELD,CT,06804,41.436725,-73.409055,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,
bjs,425846317,966 BRUSH HOLLOW RD,WESTBURY,NY,11590,40.75956,-73.57542,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,
bjs,427227155,100 CORPORATE DR,FRANKLIN,MA,02038,42.09348,-71.43461,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,
bjs,427232107,585 BLUEFIELD RD,MOORESVILL,NC,28117,35.59897,-80.86187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,427663615,5200 RED TIP RD,FAYETTEVIL,NC,28314,35.06388,-78.96377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,427663615,5200 RED TIP RD,FAYETTEVILLE,NC,28314,35.06207,-78.964345,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,
bjs,427748435,3056 SHERIDAN DR,BUFFALO,NY,14226,42.98083,-78.820205,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,
bjs,434073828,1800 DUNLAWTON AVE,PORT ORANG,FL,32127,29.10884,-81.02623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,434073828,1800 DUNLAWTON AVE,PORT ORANGE,FL,32127,29.10884,-81.02623,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
bjs,436935554,620 RIVERSIDE DR,CORAL SPRI,FL,33071,26.23987,-80.2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,436935554,620 RIVERSIDE DR,CORAL SPRINGS,FL,33071,26.23987,-80.2439,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
bjs,437018889,1752 SHORE PKWY,BROOKLYN,NY,11214,40.59222,-73.99797,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,
bjs,439579793,640 COWPATH RD,LANSDALE,PA,19446,40.24926,-75.24809,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
bjs,439755376,900 METROPOLITAN AVE,CHARLOTTE,NC,28204,35.21458,-80.83447,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
bjs,439815886,4701 ODONNELL ST,BALTIMORE,MD,21224,39.27918,-76.55571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
bjs,439871420,28410 MARLBORO AVE,EASTON,MD,21601,38.781375,-76.083095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
bjs,444428767,3712 VIRGINIA BEACH BLVD,VIRGINIA B,VA,23452,36.84184,-76.1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,444428767,3712 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23452,36.84184,-76.10067,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,
bjs,453440539,901 TECHNOLOGY CENTER DR,STOUGHTON,MA,02072,42.14727,-71.06509,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,
bjs,453443616,300 STATE RT 17,EAST RUTHE,NJ,07073,40.82447,-74.09715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,453443616,300 STATE RT 17,EAST RUTHERFORD,NJ,07073,40.82431,-74.0968,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
bjs,453443624,1000 US HIGHWAY 1,EDISON,NJ,08817,40.518646,-74.366364,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,453445785,1440 CENTRAL AVE,ALBANY,NY,12205,42.7056,-73.82417,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,
bjs,453445785,1440 CENTRAL AVE # 16,ALBANY,NY,12205,42.70655,-73.82316,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,
bjs,453447591,3805 HARTZDALE DR,CAMP HILL,PA,17011,40.217355,-76.93633,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,
bjs,453447591,3805 HARTZDALE DR # 25,CAMP HILL,PA,17011,40.217365,-76.93637,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,
bjs,453448375,4145 STATE ROUTE 31,CLAY,NY,13041,43.18876,-76.22153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bjs,453448821,1771 BRIGHTON HENRIETTA TL RD,ROCHESTER,NY,14623,43.09333,-77.62947,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
bjs,453448821,400 JAY SCUTTI BLVD,ROCHESTER,NY,14623,43.09017,-77.63183,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,
bjs,453448821,400 JAY SCUTTI BLVD # 3,ROCHESTER,NY,14623,43.09051,-77.63112,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,
bjs,453609927,14123 NOBLEWOOD PLZ,WOODBRIDGE,VA,22193,38.649735,-77.313425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,454720350,1785 AIRPORT RD,ALLENTOWN,PA,18109,40.636525,-75.43436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,466023710,13053 FAIR LAKES SHOPPING CTR,FAIRFAX,VA,22033,38.85506,-77.39602,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,468391701,8139 RITCHIE HWY,PASADENA,MD,21122,39.12357,-76.58672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,471963934,8 SEXTON AVE,NASHUA,NH,03060,42.728485,-71.4491875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,473054260,6 HUTCHINSON DR,DANVERS,MA,01923,42.5501425,-70.92871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,475470233,150 NW 183RD ST,MIAMI,FL,33169,25.9424,-80.2039,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
bjs,476079520,1801 WOODBURY AVE,PORTSMOUTH,NH,03801,43.09083,-70.79029,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
bjs,480954056,9011 SNOWDEN RIVER PKWY,COLUMBIA,MD,21046,39.18365,-76.818385,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,480981398,55 MUSIC FAIR RD,OWINGS MIL,MD,21117,39.40969,-76.77459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,480981398,55 MUSIC FAIR RD,OWINGS MILLS,MD,21117,39.409065,-76.77341,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,
bjs,489498410,1000 SAINT NICHOLAS DR,WALDORF,MD,20603,38.614225,-76.93292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,492184445,3469 N UNIVERSITY DR,SUNRISE,FL,33351,26.16851,-80.2584,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,
bjs,492793666,2 CHEVY DR,EAST SYRAC,NY,13057,43.0605,-76.06409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,492793666,2 CHEVY DR,EAST SYRACUSE,NY,13057,43.06049,-76.06409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
bjs,507261022,1001 E EDGAR RD,LINDEN,NJ,07036,40.6371575,-74.235095,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,507261022,101 E EDGAR RD,LINDEN,NJ,07036,40.63231,-74.25588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bjs,508271970,6060 E MAIN ST,COLUMBUS,OH,43213,39.9560533333333,-82.8352533333334,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,2000
bjs,512589250,241 FRANCIS AVE,MANSFIELD,MA,02048,42.03901,-71.20502,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
bjs,513828491,36595 EUCLID AVE,WILLOUGHBY,OH,44094,41.62929,-81.4253,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
bjs,513877381,941 ROUTE 37 W,TOMS RIVER,NJ,08755,39.9731666666667,-74.24166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,514612787,119 LACONIA RD,TILTON,NH,03276,43.45728,-71.56069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,515745529,6924 FRANK AVE NW,NORTH CANT,OH,44720,40.88158,-81.43973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,515745529,6924 FRANK AVE NW,NORTH CANTON,OH,44720,40.8813,-81.44096,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,
bjs,515955201,4000 NESCONSET HWY,EAST SETAUKET,NY,11733,40.9024333333333,-73.0771033333333,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,
bjs,515955201,4000 NESCONSET HWY # 347,EAST SETAU,NY,11733,40.90029,-73.08017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,515955201,4000 NESCONSET HWY # 347,EAST SETAUKET,NY,11733,40.90029,-73.08017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
bjs,516078052,8330 LEWISTON RD,BATAVIA,NY,14020,43.00997,-78.21088,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,516494515,500 N STATE ROAD 7,ROYAL PALM,FL,33411,26.68699,-80.19975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,516494515,500 N STATE ROAD 7,ROYAL PALM BEACH,FL,33411,26.68695,-80.19972,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,
bjs,517361960,1288 E MAIN ST,TORRINGTON,CT,06790,41.814685,-73.0918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,518948328,300 ALAN WOOD RD,CONSHOHOCK,PA,19428,40.09592,-75.30486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,518948328,300 ALAN WOOD RD,CONSHOHOCKEN,PA,19428,40.095835,-75.30497,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,
bjs,518948328,300 ALLANWOOD RD,PLYMOUTH MEETING,PA,19462,40.11727,-75.28997,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
bjs,523477255,50 EASTVIEW MALL DR,VICTOR,NY,14564,43.02507,-77.440505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,531470243,1589 MAIN ST,WILLIMANTI,CT,06226,41.72269,-72.23729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,531470243,1589 MAIN ST,WILLIMANTIC,CT,06226,41.72276,-72.23772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
bjs,532686615,460 STATE RD,NORTH DARTMOUTH,MA,02747,41.64271,-70.99954,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
bjs,536050529,13700 PINES BLVD,PEMBROKE P,FL,33027,26.0056,-80.33228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,536050529,13700 PINES BLVD,PEMBROKE PINES,FL,33027,26.0056,-80.33228,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,
bjs,536063126,4000 OAKWOOD BLVD,HOLLYWOOD,FL,33020,26.04628,-80.16112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,537587743,265 WASHINGTON ST,ATTLEBORO,MA,02703,41.92149,-71.35799,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,
bjs,537587743,287 WASHINGTON ST,ATTLEBORO,MA,02703,41.9214333333333,-71.3587466666667,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,
bjs,539055103,1899 CINEMA DR,OLEAN,NY,14760,42.08058,-78.46525,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,
bjs,539602110,30 S STATE RT 17,PARAMUS,NJ,07652,40.9204566666667,-74.07103,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,
bjs,545529232,12200 ATLANTIC BLVD,JACKSONVIL,FL,32225,30.31855,-81.48823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,545529232,12200 ATLANTIC BLVD,JACKSONVILLE,FL,32225,30.31854,-81.486805,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,
bjs,547051144,1000 PALISADES CENTER DR,WEST NYACK,NY,10994,41.0985933333333,-73.9570333333333,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,
bjs,547051144,1050 PALISADES CENTER DR,WEST NYACK,NY,10994,41.098845,-73.956885,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,
bjs,547703108,3985 PLANK RD,FREDERICKSBURG,VA,22407,38.29122,-77.52707,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
bjs,548035732,3635 BERRY FIELDS RD,GENEVA,NY,14456,42.8554033333333,-77.0203633333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,550192165,40 BLACK ROCK TPKE,FAIRFIELD,CT,06825,41.162365,-73.2311825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,552871386,622 WASHINGTON ST,WEYMOUTH,MA,02188,42.2047466666667,-70.9512933333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,553946153,110 CENTERVILLE RD,LANCASTER,PA,17603,40.0434866666667,-76.3925366666667,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,
bjs,555018225,44 PROSPECT HILL RD,EAST WINDSOR,CT,06088,41.9185,-72.60855,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
bjs,555018225,44 PROSPECT HILL RD,WINDSOR LOCKS,CT,06096,41.9262,-72.64162,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
bjs,558876694,4201 WHOLESALE CLUB DR,BALTIMORE,MD,21236,39.379875,-76.49914,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,
bjs,558876694,4201 WHOLESALE CLUB DR,NOTTINGHAM,MD,21236,39.37989,-76.49881,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
bjs,565315066,186 STATE ROUTE 31,FLEMINGTON,NJ,08822,40.530875,-74.855555,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,565630241,106 STATE RT 23,RIVERDALE,NJ,07457,40.98877,-74.33078,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
bjs,565630241,110 STATE RT 23,RIVERDALE,NJ,07457,40.9890275,-74.32816,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,
bjs,565668266,460 STATE RD,NORTH DART,MA,02747,41.64272,-70.99954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,565668266,460 STATE RD,NORTH DARTMOUTH,MA,02747,41.64271,-70.99954,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,
bjs,565867363,2370 WALNUT ST,CARY,NC,27511,35.75298,-78.74549,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
bjs,565867363,2370 WALNUT ST,CARY,NC,27518,35.7540633333333,-78.74427,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,
bjs,565959509,5901 W HILLSBORO BLVD,PARKLAND,FL,33067,26.319,-80.20516,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,
bjs,570133496,30 S STATE RT 17,PARAMUS,NJ,07652,40.92499,-74.07109,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,
bjs,571308063,415 E MERRITT AVE,MERRITT ISLAND,FL,32953,28.36011,-80.68986,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
bjs,574011656,4365 RICHMOND RD,BEACHWOOD,OH,44122,41.4421,-81.49665,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
bjs,574011656,4365 RICHMOND RD,CLEVELAND,OH,44122,41.4421,-81.49665,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,
bjs,574011656,4365 RICHMOND RD,WARRENSVIL,OH,44122,41.4421,-81.49665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,574011656,4365 RICHMOND RD,WARRENSVILLE HTS,OH,44122,41.4421,-81.49665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
bjs,574059697,6944 W 130TH ST,CLEVELAND,OH,44130,41.375165,-81.78488,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,
bjs,574059697,6944 W 130TH ST,MIDDLEBURG,OH,44130,41.37606,-81.78637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,574059697,6944 W 130TH ST,MIDDLEBURG HTS,OH,44130,41.37693,-81.78542,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
bjs,574462594,173 E MAIN RD,MIDDLETOWN,RI,02842,41.517065,-71.294595,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
bjs,575102959,1000 NICHOLS RD,ISLANDIA,NY,11749,40.811695,-73.16039,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,575263611,1904 STATE ROUTE 35,OAKHURST,NJ,07755,40.2607,-74.04398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,576401780,1000 PALISADES CENTER DR,WEST NYACK,NY,10994,41.0999,-73.95637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
bjs,580155893,4408 MILESTRIP RD,BLASDELL,NY,14219,42.791,-78.81452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
bjs,583070404,141 GALLERY CENTER DR,MOORESVILL,NC,28117,35.59928,-80.8615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,583070404,141 GALLERY CENTER DR,MOORESVILLE,NC,28117,35.59928,-80.8615,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,
bjs,583070404,585 BLUEFIELD RD,MOORESVILLE,NC,28117,35.59897,-80.86187,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,
bjs,584242473,6100 SAINT LAWRENCE CTR,MASSENA,NY,13662,44.9509133333333,-74.8387533333333,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,
bjs,584242473,6113 SAINT LAWRENCE CTR,MASSENA,NY,13662,44.95071,-74.83754,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,
bjs,585141377,950 RIDGE RD,WEBSTER,NY,14580,43.20991,-77.4645033333333,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,591173802,8811 BRIER CREEK PKWY,RALEIGH,NC,27617,35.9019566666667,-78.7883333333333,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,591323985,1899 CINEMA DR,OLEAN,NY,14760,42.08056,-78.46588,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,
bjs,591323985,3080 NYS ROUTE 417,OLEAN,NY,14760,42.08468,-78.42899,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
bjs,592220701,101 S VAN DORN ST,ALEXANDRIA,VA,22304,38.81266,-77.13216,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,594826729,4270 W STATE ROAD 46,SANFORD,FL,32771,28.81181,-81.32605,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
bjs,595391111,1155 PALM BAY RD NE,MELBOURNE,FL,32905,28.0369,-80.64129,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
bjs,595442294,100 CORPORATE DR,FRANKLIN,MA,02038,42.09348,-71.43461,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,
bjs,597372598,8330 LEWISTON RD,BATAVIA,NY,14020,43.0103,-78.2101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
bjs,603533001,100 PENCADER PLZ,NEWARK,DE,19713,39.65906,-75.7366,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,
bjs,605001262,4 STRATHMORE RD,NATICK,MA,01760,42.29568,-71.38854,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,2006
bjs,605876952,152 ROUTE 73,VOORHEES,NJ,08043,39.83592,-74.92517,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,
bjs,616183695,200 EASTON RD,WARRINGTON,PA,18976,40.217915,-75.14139,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,
bjs,616801585,4150 NW FEDERAL HWY,JENSEN BEA,FL,34957,27.25484,-80.27915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,616801585,4150 NW FEDERAL HWY,JENSEN BEACH,FL,34957,27.255235,-80.280295,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,
bjs,616866265,5820 E VIRGINIA BEACH BLVD,NORFOLK,VA,23502,36.85705,-76.2061,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,
bjs,618835599,11000 METRO PKWY # 24,FORT MYERS,FL,33966,26.58057,-81.85381,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2006
bjs,619128804,1046 N COLONY RD,WALLINGFOR,CT,06492,41.49505,-72.8065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,619128804,1046 N COLONY RD,WALLINGFORD,CT,06492,41.49486,-72.806975,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,
bjs,619128804,1046 NORTH COLONY RD,WALLINGFORD,CT,06492,41.49505,-72.8065,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2006
bjs,619140841,2000 POWER PLANT PKWY,HAMPTON,VA,23666,37.036988,-76.394924,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2006
bjs,619145436,6301 TRIANGLE PLANTATION DR,RALEIGH,NC,27616,35.87368,-78.58374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
bjs,623171220,16200 SW 88TH ST,MIAMI,FL,33196,25.68297,-80.45842,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,
bjs,623225612,17250 NW 57TH AVE,HIALEAH,FL,33015,25.92964,-80.29535,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
bjs,623493327,8046 PHILIPS HWY,JACKSONVIL,FL,32256,30.22384,-81.58934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
bjs,623493327,8046 PHILIPS HWY,JACKSONVILLE,FL,32256,30.223855,-81.58945,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,
bjs,623952975,9300 BEN 6 MILE PKWY,FORT MYERS,FL,33966,26.602,-81.810935,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
bjs,623952975,9300 BEN C PRATT SIX MILE CYPR,FORT MYERS,FL,33966,26.602775,-81.81172,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
bjs,623952975,9300 BEN C PRATT/6 MILE CYPRES,FORT MYERS,FL,33966,26.5975,-81.81058,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2006
